,Date,User,Text
3993,July 24,oldfarmer50,"
OK, here's my MPG test results for Mrs. j's 2012 Legacy with the 3.6R engine:

Went out to dinner last night. Round trip was 6.6 miles not the 7 I said it would be but 7 was a pretty good guess. MPG was 12.9 on trip computer ""A"". I set trip computer ""B"" at about 2.5 miles from home on the way back just for the fun of it. MPG was 17.6 , for trip computer ""B"" when we got home. The only way I can begin to explain this is that the car was cold (not driven all day until we went out to dinner last night) so by the time I was driving it home after dinner it was warmed up. Again, just a guess as to why the difference from 12.9 MPG (11 miles) to 17.6 MPG (about 2.5 miles).

Today we both had scheduled doctor's appointments with the same doctor. Round trip was 11.0 miles and the MPG was 17.4 (only used trip computer ""A""). Some of that was cold driving on initial start up but the rest was with the car fully warmed up. So, that 15 MPG that I mentioned in my post yesterday is probably about what that car gets on average for in town driving under all temperature conditions.

This morning when we got home, Mrs. j got out of the car first to get the mail. While I was still in the car recording numbers, she wanted to know what I was doing and I told her, ""hold on I'll explain this when we get in the house"". Once in the house I said, ""your car is a gas hog. Cars today get better gas mileage so maybe we should get you a new Legacy"". Well, that did it. She said, ""I knew I'd be sorry for saying that burgundy Subaru we were behind when we went out for dinner on our anniversary last week would come back to haunt me. And furthermore, even though I don't know anything about cars, I know enough that spending tens of thousands of dollars for a car to get a little better gas mileage is a dumb economic move"".

I think I lost that argument so now what do I do?

jmonroe
Start crying hysterically until she gives in.
2015 Mustang GT, 2009 PT Cruiser, 2004 Chevy Van, 2000 Chrysler Sebring convertible"
3994,July 24,oldfarmer50,"
show previous quotes













Well you can accidentally leave the keys in the car when you park the car on the street. That might accelerate the need to buy a new car.
Are you kidding? Who wants a 2012 Legacy that's a gas hog? It does have low mileage though, less than 33K.

jmonroe

I could take it, you know, just to help out a friend. None of my vehicles gets particularly good milage. Might even throw a few bucks your way. Couldn't be much since I just spent most of my cash on a new exhaust and strut brace for the baby.



2015 Mustang GT, 2009 PT Cruiser, 2004 Chevy Van, 2000 Chrysler Sebring convertible"
3995,July 24,thebean,"oldfarmer50 said:
show previous quotes










Start crying hysterically until she gives in.
No, I think he saves that tactic until he wants something else.
2015 Honda Accord EX, 2017 Honda Civic EX-T"
3996,July 24,driver100,"
I know what you mean! I only went to a drive in a few times when I was very young, but I was always in the back seat and it was very difficult to see the screen from there.
In the old days if you were in the back you could see fairly well with bench seats and no headrests. In a lot of todays cars the front seats are pretty tall....anyone in the back just has a small area between the seats to try to see a movie screen.
2017 MB E400 , 2015 MB GLK350, 2014 MB C250"
3997,July 24,laurasdada,"I've never been to a drive-in movie. Why would you want to be in the backseat to watch a movie?
'13 Jaguar XF, possibly my favorite of all the cars I've owned. But, my '09 Jag XK was a beauty, as was my '05 Acura TL, '88 Acura Integra, '84 Mitsubishi Mirage Turbo & '78 VW Scirocco (my first!). And, of course, the '92 Nissan Sentra SE-R and '95 Saab 900s I bought for the ex... Ok, I like a lot of the cars in my life."
3998,July 24,jmonroe,"driver100 said:
show previous quotes
In the old days if you were in the back you could see fairly well with bench seats and no headrests. In a lot of todays cars the front seats are pretty tall....anyone in the back just has a small area between the seats to try to see a movie screen.
Hint: I'm sure even the kids today have figured out being the driver when going to the drivein is not the best way to go. The back has always been the way to do it.

When I was kid my father almost always allowed me to have the car when I wanted it because he knew I was a better driver than most kids. It got to the point where I didn't want the car when I was going to the drivein with another couple but sometimes it was unavoidable. Half a pie is better than none.

jmonroe
'15 Genesis V8 with Ultimate Package and '12 Legacy Limited 6 cyl"
3999,July 24,explorerx4,"@oldfarmer50,
What kind of exhaust did you get?
2017 Ford Fusion SE 2017 Ford F-150 Limited"
4000,July 24,ab348,"houdini1 said:

Here are some of my favorite lyrics from an old song by Waylon Jennings:

You can hear the Grand 'Ol Opry in Nashville Tennessee
It's the home of country music, on that we all agree
But when you cross that 'Ol Red River Hoss, that just don't mean a thing
Cause when you're down in Texas, Bob Wills is still the King....
Bob Wills was the King of Texas Swing, an interesting style. His legacy is carried on by Asleep at the Wheel. This is one of my favorite performances by them and is sort of car-related.




They also do a mean version of Hot Rod Lincoln.
2017 Cadillac ATS Performance Premium 3.6, 1968 Oldsmobile Cutlass S Holiday Coupe"
4001,July 24,driver100,"laurasdada said:
I've never been to a drive-in movie. Why would you want to be in the backseat to watch a movie?
If you are talking teen years, usually you wanted to be in the back seat because there was more action going on there than on the screen.

If you mean pre-teen years.............parents usually stayed in the front, kids in the back, but you could still see the movie....kids can easily stand in the back.
Not hard to see over the seats in most older cars....like this 66 Plymouth Belvedere....seats come up to the side windows;

2017 MB E400 , 2015 MB GLK350, 2014 MB C250"
4002,July 24,xwesx,"graphicguy said:


Nope...not doing that. Pretty cool to watch, though. Actually, the brakes on my bike a tons better than what I road as a kid. I have hydraulic disks, slotted rotors and dual piston calipers.

This, vs a small piece of rubber rubbing on a steel rim to slow me down when I was younger. Or, even worse, coaster brakes.
I imagine those new-fangled disc brakes are fantastic! I've never ridden a bike that had anything better than the rubber compression brake. However, the center-pull version of that is so much nicer than the old style clamp version.
2014 Audi Q7 TDI, 2008 and 2013 Subaru Forester(s), 1969 Chevrolet C20 Pickup, 1969 Ford Econoline 100, 1976 Ford F250 Pickup"
4003,July 24,xwesx,"driver100 said:
show previous quotes
In the old days if you were in the back you could see fairly well with bench seats and no headrests. In a lot of todays cars the front seats are pretty tall....anyone in the back just has a small area between the seats to try to see a movie screen.
My parents always had those coupes with tall one-piece bucket seats. I either had to stand up and hang onto the back of the seat to peer around, or try to look between them. Glancing up front that way is okay, but trying to watch a whole movie? Not so much...!

My experience growing up with those annoying machines (four-seat coupes) was enough to swear me off them for life. I have more respect for my children than to torture them that way (I choose OTHER ways of torturing them! ).

2014 Audi Q7 TDI, 2008 and 2013 Subaru Forester(s), 1969 Chevrolet C20 Pickup, 1969 Ford Econoline 100, 1976 Ford F250 Pickup"
